Ticker,Earning Date,T0,open,sameday_jump,overnight_jump,T1,T0_5,T1_5
A,2020-11-23,111.24890899658205,111.4000015258789,-0.00135630634853956,0.06931384907448865,113.69773864746094,0.028072401023836936,0.0059297075206390295
A,2021-02-16,127.06212615966795,129.30999755859375,-0.017383585502793175,0.04515804249080144,129.21705627441406,-0.043220042983527086,-0.05917609400346148
A,2021-05-25,132.5067901611328,133.41000366210938,-0.006770208201658967,0.028626554805322224,132.56646728515625,0.02506965424204266,0.024608201129942463
AAL,2016-07-22,34.94281005859375,36.45000076293945,-0.04134953834838162,0.04027118635186171,34.40463638305664,-0.02365249614412501,-0.008380004410703707
AAL,2016-10-20,39.12469100952149,40.93000030517578,-0.04410723875381939,0.02160554343997034,38.45960235595703,-0.01675291769363696,0.00025054666982213963
AAL,2017-01-27,45.36934280395508,50.0,-0.09261314392089848,0.005524790804504149,43.38836669921875,-0.05857280497651577,-0.015590205732372077
AAL,2017-04-27,42.59386444091797,43.90999984741211,-0.02997347781980708,0.03348219363434138,41.27672576904297,-0.0015916564673000215,0.030267513926875104
AAL,2017-07-28,49.00398254394531,49.02000045776367,-0.0003267628247405341,0.03767073275157426,48.9554557800293,0.0061396844178388775,0.00713701356439329
AAL,2017-10-26,47.2750129699707,52.0,-0.0908651351928711,0.02400817696575472,46.253849029541016,-0.025715046751512826,-0.004205384683710388
AAL,2018-01-25,51.70603561401367,54.0,-0.04248082196270975,0.03759649891507771,51.725528717041016,0.01564566322132259,0.015262910525632391
AAL,2018-04-26,41.37602233886719,43.4900016784668,-0.048608398666636576,0.02837336292451115,42.3818588256836,-0.006136370928216685,-0.029723451078518454
AAL,2018-07-26,39.17254257202149,37.84999847412109,0.03494172130032336,0.019336445464617217,38.84953308105469,-0.0522238767409819,-0.044343712969498156
AAL,2018-10-25,31.767223358154297,31.190000534057617,0.018506662847485034,-0.01155983119720023,31.855546951293945,0.12357132984620875,0.12045608410415819
AAL,2019-01-24,33.12438201904297,34.2599983215332,-0.03314700403170989,0.024622847520509923,34.42337417602539,0.06268565686224155,0.022584406864407897
AAL,2019-04-26,32.62262725830078,32.150001525878906,0.014700644167666255,0.027201091322484813,33.32323455810547,0.05232905814500903,0.030204272549918802
AAL,2019-07-25,31.341203689575195,34.54999923706055,-0.09287396869298314,0.02102013429190454,30.91567039489746,-0.05778338451554091,-0.04481441002571776
AAL,2019-10-24,29.207040786743164,29.270000457763672,-0.002150996584757814,0.006606586172012858,30.647035598754883,0.022101298767620844,-0.025923592998276748
AAL,2020-01-23,28.693960189819336,27.38999938964844,0.047607186171158,0.005438084900729525,27.538230895996094,-0.03749998587467264,0.0028943831692611324
AAL,2020-04-30,12.010000228881836,11.920000076293944,0.007550348323141387,-0.049958398837232014,10.640000343322754,-0.205661966690801,-0.10338349116314113
AAL,2020-07-23,11.770000457763672,11.270000457763672,0.04436557051384682,-0.00849620880038,11.390000343322754,-0.050127453665366625,-0.018437228429943317
AAL,2020-10-18,,,,,,,
AAL,2021-01-28,18.100000381469727,20.32999992370605,-0.10969009102828409,0.03259669282614581,17.170000076293945,-0.03867407448544003,0.013395430472588113
AAL,2021-04-22,20.06999969482422,21.57999992370605,-0.0699722073318021,0.00996516023819525,21.11000061035156,0.06128547887091042,0.00900040839486379
AAP,2016-08-16,154.64488220214844,162.0,-0.04540196171513311,0.03462848379845813,152.3791961669922,-0.015336848545808518,-0.0006961521272644596
AAP,2016-11-14,137.8294677734375,145.27999877929688,-0.051283941825866264,0.18987617560550493,158.49903869628906,0.1679495110703313,0.015639342807189444
AAP,2017-02-21,155.4849853515625,164.5,-0.054802520659194554,0.033797605149587864,154.06671142578125,-0.028172309267326827,-0.019226068633234148
AAP,2017-05-24,128.39480590820312,131.64999389648438,-0.02472607777590008,0.03586744852505478,127.3813018798828,0.030672476333064826,0.03887297900674192
AAP,2017-08-15,84.09300994873047,91.98999786376952,-0.08584615826096564,0.029336417038316808,88.37104797363281,0.10013773063712372,0.046880117966290165
AAP,2017-11-14,92.49520874023438,94.87999725341795,-0.02513478691208193,0.015512063646138765,88.49466705322266,-0.07093601105684383,-0.028936200882597407
AAP,2018-02-21,110.22645568847656,116.95999908447266,-0.05757133591573382,0.044213911761965756,106.8326187133789,0.0021927514337673477,0.0340302076054265
AAP,2018-05-22,111.57052612304688,123.5500030517578,-0.09696055550636007,0.0380877792678934,119.23234558105467,0.11445405467207777,0.04283971445650652
AAP,2018-08-14,151.10568237304688,153.33999633789062,-0.014570979641347792,0.04549341392417667,152.9445343017578,0.025747910048630387,0.013415344315730842
AAP,2018-11-13,178.83889770507812,184.07000732421875,-0.028419130825189876,0.03998631103105323,172.02305603027344,-0.07140524211403959,-0.034612762106647654
AAP,2019-02-19,161.880859375,169.92999267578125,-0.04736734918913721,0.025445507522652414,160.7766876220703,-0.02524859968268523,-0.01855426496116749
AAP,2019-05-22,161.11647033691406,165.69000244140625,-0.027602945483144348,0.027703756697293826,154.828369140625,-0.04149388635911843,-0.002565726918510132
AAP,2019-08-13,137.8588104248047,130.8000030517578,0.05396641596601248,0.0027651121258390554,132.29522705078125,-0.04816145279624205,-0.00813254749080172
AAP,2019-11-12,151.40037536621094,157.9499969482422,-0.04146642423916891,0.025823068026919502,153.76629638671875,0.037402182485191,0.021440221457726272
AAP,2020-02-18,137.55760192871094,145.38999938964844,-0.05387163830949959,0.02873263652977407,135.9182586669922,-0.029687824980102553,-0.017984653224644875
AAP,2020-05-19,132.11941528320312,140.33999633789062,-0.05857618119709196,0.0462504351176371,132.0221405029297,0.043366243279208204,0.04413500238031863
AAP,2020-08-18,158.6798553466797,170.5,-0.06932636160305172,0.028296867377750477,156.69204711914062,-0.04169495798876899,-0.029537821222576362
AAP,2020-11-10,151.68531799316406,153.25,-0.01020999678196366,0.033587171478009575,152.75889587402344,-0.03937711960014683,-0.046128304009696336
AAP,2021-02-16,152.0087127685547,151.00999450683594,0.006613590477771547,0.01849429880999309,158.17666625976562,0.06867747910744815,0.027005384581101816
AAP,2021-06-02,187.2795562744141,195.7700042724609,-0.04336950407494666,0.018744368480748657,187.0935821533203,0.029791454846041572,0.03081508461741413
AAPL,2016-07-26,22.448659896850582,24.20499992370605,-0.07256104244542194,0.16120513565371986,23.90699958801269,0.0807902553391323,0.014861474883863612
AAPL,2016-10-25,27.608715057373047,29.487499237060547,-0.06371459867055129,0.03508980154498988,26.987661361694336,-0.057167025056722255,-0.0354700763790057
AAPL,2017-01-31,28.47796440124512,30.287500381469727,-0.059745306064666326,0.11516045344293321,30.21456718444824,0.08388942079232277,0.021592139704636183
AAPL,2017-05-02,34.76717758178711,36.8849983215332,-0.0574168587804903,0.046892546823806475,34.66111373901367,0.04392919601663681,0.047123644497046785
AAPL,2017-08-01,35.511817932128906,37.275001525878906,-0.04730203947881462,0.12131684643487471,37.18977737426758,0.06684412533394349,0.018709360896421272
AAPL,2017-11-02,39.94225311279297,41.650001525878906,-0.04100236135705404,0.08907226332876882,40.98529815673828,0.04621979477436966,0.0195942870705181
AAPL,2018-02-01,40.00714492797852,41.79249954223633,-0.042719498326571514,0.03731471152737687,38.271240234375,-0.0752772336713157,-0.033333712099464785
AAPL,2018-05-01,40.48630142211914,41.602500915527344,-0.026830105614915167,0.08203262321094942,42.27478790283203,0.10023648761014661,0.05368964062889987
AAPL,2018-07-31,45.73533248901367,47.57500076293945,-0.038668801774541794,0.08849107487436864,48.42961120605469,0.0883915690089858,0.027841212168186413
AAPL,2018-11-01,53.59688568115234,54.76250076293945,-0.021284913317471177,-0.022564462521339573,50.04176330566406,-0.05851210190502519,0.008374124152281252
AAPL,2019-01-29,37.43718719482422,39.0625,-0.04160800781249996,0.09015935913161836,39.99544906616211,0.12606677403781194,0.05403923690887759
AAPL,2019-04-30,48.77644348144531,50.76499938964844,-0.039171790251387506,0.07572421184547519,51.17066192626953,0.010913426179521887,-0.03638609037875272
AAPL,2019-07-30,50.94315719604492,52.18999862670898,-0.02389042850110301,0.0620660854219079,51.982608795166016,-0.05642294478324555,-0.07529084506127535
AAPL,2019-10-30,59.581939697265625,61.18999862670898,-0.02627976737266091,0.037394916770855685,60.92905426025391,0.05746925164709142,0.03408907209069554
AAPL,2020-01-28,78.04576873779297,78.1500015258789,-0.0013337528605347204,0.03929404967831145,79.67945098876953,0.003651554823910773,-0.01692649523710125
AAPL,2020-04-30,72.34807586669922,72.48999786376953,-0.001957814888297049,-0.010858282784833646,71.18333435058594,0.033832809209340654,0.050748959662135905
AAPL,2020-07-30,95.00343322753906,94.1875,0.008662861075398043,0.08296088510627378,104.9491958618164,0.18414074840852565,0.07192280607428041
AAPL,2020-10-29,114.1028060913086,112.37000274658205,0.01542051528319699,-0.02666725418023357,107.71099090576172,0.032171315746662994,0.09342270926366855
AAPL,2021-01-27,140.80307006835938,143.42999267578125,-0.018315015976888116,-0.009112484516676475,135.87704467773438,-0.0571588494170251,-0.022977509529089692
AAPL,2021-04-28,132.595947265625,134.30999755859375,-0.012761896538796225,0.029216986152053072,132.49667358398438,-0.041024151511748125,-0.04030563488405688
ABBV,2016-07-29,51.18114471435547,65.2699966430664,-0.21585495102377317,0.29403130247606923,51.72982025146485,0.004680762892575966,-0.005975445741513346
ABBV,2016-10-28,44.9224853515625,57.54999923706055,-0.21941814166639106,0.27018798997296234,43.5030517578125,-0.027083446556432657,0.0046612330481484495
ABBV,2017-01-27,47.26639175415039,60.0,-0.2122268040974935,0.2674967905108073,47.60514831542969,0.011166932096352711,0.00397150376732735
ABBV,2017-04-27,52.56599044799805,65.44999694824219,-0.19685266770039433,0.2567060374130098,52.46256637573242,0.017557001127515164,0.019563000759048356
ABBV,2017-07-28,56.54656219482422,71.63999938964844,-0.21068449641842313,0.24711377501780638,56.1211166381836,0.007808225702409079,0.015448264911451308
ABBV,2017-10-27,74.31275177001953,92.6999969482422,-0.198352165949789,0.23397391112674848,73.52863311767578,0.004133436670105636,0.014841642762757528
ABBV,2018-01-26,100.31277465820312,114.5,-0.12390589818163211,0.21121163694243683,99.58001708984376,-0.0652545033554413,-0.058376197273829
ABBV,2018-04-26,80.1535873413086,94.0,-0.14730226232650434,0.21566614388060928,81.2147445678711,0.029146028642406438,0.015699138532823786
ABBV,2018-07-27,75.25492095947266,91.33999633789062,-0.17610111696211428,0.20483812902779097,75.99449920654297,0.06592328950275111,0.055549727123988944
ABBV,2018-11-02,66.82124328613281,84.18000030517578,-0.206209989975204,0.188993096222892,69.3576889038086,0.11601282152869578,0.07519967052589466
ABBV,2019-01-25,68.4739761352539,82.51000213623047,-0.17011302433130449,0.16832707132384425,65.58336639404297,-0.0004964890889948893,0.04355697665801977
ABBV,2019-04-25,68.3481216430664,80.05000305175781,-0.1461821481896176,0.16565014888053559,68.65825653076172,-0.010965421204941662,-0.015432970244494634
ABBV,2019-07-26,59.262542724609375,67.63999938964844,-0.1238535887142711,0.14524284018610495,58.75527191162109,-0.03556688887000718,-0.027240337865501115
ABBV,2019-11-01,72.54068756103516,80.02999877929688,-0.09358129866920784,0.14349615005301294,73.64098358154297,0.04232391216161711,0.026750181382184567
ABBV,2020-02-07,82.99974060058594,89.73999786376953,-0.0751087299268236,0.11277456943882962,85.21211242675781,0.019070420634653626,-0.007387821313462481
ABBV,2020-05-01,75.61212158203125,81.94999694824219,-0.07733832339510394,0.08739180306563699,74.71763610839844,0.013519924864529326,0.025653323312969257
ABBV,2020-07-31,87.68632507324219,95.54000091552734,-0.08220301200571545,0.08557408879772775,88.63793182373047,-0.020967227466762585,-0.031478011914493356
ABBV,2020-10-30,79.69365692138672,83.19999694824219,-0.04214351148398143,0.07950873510749543,82.64353942871094,0.09106938447904464,0.05212470091635591
ABBV,2021-02-03,101.32694244384766,106.1999969482422,-0.04588563695316761,0.05470470310308817,102.82388305664062,-0.027115323438338244,-0.041278867360394475
ABBV,2021-04-30,106.92213439941406,111.47000122070312,-0.04079902010841996,0.051232302434236314,109.97158813476562,0.0381166703224047,0.00933024637655822
ABC,2016-08-02,80.80261993408203,88.63999938964844,-0.08841809013461788,0.10565717313093684,81.21824645996094,-0.009057251745143807,-0.01412830547695642
ABC,2016-11-02,68.89546966552734,70.2699966430664,-0.019560652386550026,0.10123355156608327,65.59400177001953,-0.004608058654301141,0.04549186586809687
ABC,2017-01-31,79.53076934814453,86.62000274658203,-0.08184291357249163,0.10284358875649363,80.74269104003906,0.034945128463352355,0.019410936638072036
ABC,2017-05-04,79.16426086425781,83.5,-0.05192501958972684,0.09468594433925732,78.5787353515625,0.02692705569601564,0.034579151241927744
ABC,2017-08-03,75.0721435546875,84.11000061035156,-0.10745282356533192,0.0884196882556005,74.26364135742188,-0.034634856445053666,-0.02412500498259482
ABC,2017-11-02,67.58929443359375,77.0199966430664,-0.12244485355118018,0.08508302908749728,69.03836059570312,0.02785734474883577,0.006283349003580066
ABC,2018-02-06,84.89058685302734,92.58000183105467,-0.08305697586892924,0.07903599055935236,87.37591552734375,0.06805761128175548,0.03767768117035389
ABC,2018-05-02,85.8182144165039,88.55999755859375,-0.030959611762362615,0.03998901173637235,79.47820281982422,-0.08092847271581248,-0.0076137281138314505
ABC,2018-08-02,73.85152435302734,78.0,-0.0531855852175982,0.06944310288560783,75.71231842041016,0.053937414635965554,0.028034621940362353
ABC,2018-11-06,78.8908462524414,83.5,-0.05519944607854599,0.06983262995821914,81.2763671875,0.08702387271803622,0.05511892549893664
ABC,2019-01-31,78.65208435058594,80.4800033569336,-0.022712710364097832,0.04027757649902232,79.02001190185547,0.029147006824853338,0.024355163227212158
ABC,2019-05-02,73.03709411621094,75.5199966430664,-0.03287741839542879,0.06767669634908918,75.00849914550781,0.027510994850371635,0.0005055172580743922
ABC,2019-08-01,87.36320495605469,90.87999725341795,-0.03869709951197209,0.05250256094078457,86.16278839111328,-0.04154863342261331,-0.028195526836651323
ABC,2019-11-07,80.47802734375,86.33999633789062,-0.06789401485726121,0.03916559604778575,82.38276672363281,0.02438148059386357,0.0006971613641469765
ABC,2020-01-30,85.46932983398438,89.33000183105469,-0.04321808930858195,0.044702246864041645,82.27672576904297,0.04050412777849784,0.08087906585343803
ABC,2020-05-07,85.7105484008789,86.5999984741211,-0.010270786246121988,0.05634606947164177,85.0827407836914,-0.05307651518975049,-0.04608936631347032
ABC,2020-08-05,100.46881866455078,104.0,-0.03395366668701172,0.03226056066951135,98.6341781616211,0.00048319307470341113,0.019092634778649028
ABC,2020-11-05,102.75269317626952,106.0999984741211,-0.03154858950038553,0.02440139408959086,101.31988525390624,0.006450400471458376,0.02068304694206427
ABC,2021-02-04,109.5425033569336,106.13999938964844,0.0320567551050599,0.02425993116707789,107.3598861694336,-0.062146176109341346,-0.04307968909615798
ABC,2021-05-05,116.7794418334961,120.61000061035156,-0.03175987693782256,0.005313946381655132,115.60987854003906,0.010688389878427585,0.020912983631595612
ABMD,2016-07-28,115.02999877929688,116.0,-0.008362079488820062,0.001825602770591681,117.97000122070312,0.05546383509099693,0.02915997631440685
ABMD,2016-10-27,103.31999969482422,101.51000213623048,0.017830731164448776,-0.003000363526029559,105.12999725341795,-0.007839697647950268,-0.024921479935664043
ABMD,2017-01-26,106.08999633789062,116.48999786376952,-0.08927806435399965,-0.0032047916827874696,108.8499984741211,-0.018757639103233643,-0.04363803460345757
ABMD,2017-05-04,130.80999755859375,127.70999908447266,0.024273733429992728,0.010091027817865977,133.02999877929688,0.00030585234820414977,-0.01638722615789813
ABMD,2017-07-27,142.97000122070312,144.02000427246094,-0.007290675049358986,0.00027973201224972205,146.25,0.03441280077594949,0.011213671040331196
ABMD,2017-10-26,179.58999633789062,177.0,0.014632747671698532,0.01353086465906671,181.07000732421875,0.05824381606527319,0.049594054036015696
ABMD,2018-02-01,253.1300048828125,238.0,0.0635714490874475,-0.00801958969754178,248.1999969482422,-0.09335125993361436,-0.07534245438424299
ABMD,2018-05-03,335.57000732421875,310.0,0.08248389459425409,-0.00014905477085307164,349.2799987792969,0.09926392952755912,0.05611545514205204
ABMD,2018-07-26,384.2099914550781,414.8699951171875,-0.07390267800265693,0.016449357030731165,369.1700134277344,-0.031258893613262596,0.008207597229155934
ABMD,2018-11-01,376.9400024414063,357.0,0.05585434857536775,0.03464741729189067,384.1300048828125,0.09792010246470675,0.07736964268065932
ABMD,2019-01-31,351.07000732421875,359.5400085449219,-0.023557882348008152,-0.00649442769741153,351.0799865722656,-0.026946255092420268,-0.0269739135892152
ABMD,2019-05-02,264.7699890136719,232.0,0.1412499526451374,0.002757151552740479,271.75,-0.010688471842326108,-0.03609934704174333
ABMD,2019-08-01,204.8699951171875,222.6999969482422,-0.08006287415979874,-0.03367986557786325,200.6199951171875,-0.06428466092075588,-0.04446215923659505
ABMD,2019-10-31,207.5800018310547,189.16000366210935,0.09737786959366113,-0.000385402400756309,216.7899932861328,0.05564121278483336,0.01079390963212585
ABMD,2020-02-06,196.00999450683597,175.41000366210938,0.11743908793484858,-0.01066270290527335,186.91000366210935,-0.15922653094095,-0.118292227152921
ABMD,2020-04-30,191.25,174.97999572753906,0.09298208177919332,-0.006535947712418301,183.4900054931641,-0.015267964282066993,0.026377438514333197
ABMD,2020-08-06,314.9800109863281,317.0400085449219,-0.006497594950392038,-0.014286620874476142,310.82000732421875,-0.020985509043707336,-0.007882414739394892
ABMD,2020-10-29,254.6100006103516,268.0,-0.04996268428973283,-0.003770498847515249,251.8800048828125,0.06987154174418357,0.08146732021550827
ABMD,2021-01-28,355.1300048828125,340.0,0.044500014361213314,-0.018950837422337566,348.25,-0.08546167793828253,-0.06739411692951364
ABMD,2021-04-29,322.94000244140625,349.2200012207031,-0.07525341815312636,-0.008825187595125277,320.7300109863281,-0.08428810619595471,-0.07797838963903853
ABT,2016-07-20,38.5002555847168,42.79999923706055,-0.10046130207919723,0.11375886774988157,38.85230255126953,0.02391521876747256,0.014637358174819228
ABT,2016-10-19,36.3467025756836,40.52000045776367,-0.10299352998354827,0.10078756768159743,37.00986862182617,-0.0012496759574606253,-0.01914591088460371
ABT,2017-01-25,36.85577392578125,39.7599983215332,-0.07304387621613873,0.09779268686500675,37.450077056884766,0.050111783653089784,0.033447339409469784
ABT,2017-04-19,40.09848403930664,43.77999877929688,-0.08409124811879143,0.08956734084714388,40.45724105834961,0.004817735721290916,-0.004092546001305156
ABT,2017-07-20,47.03583526611328,49.68000030517578,-0.05322393363163935,0.07853935739043819,47.026588439941406,-0.014552687953329405,-0.01435891969800137
ABT,2017-10-18,51.83912658691406,55.18000030517578,-0.06054501086960584,0.07833609874109926,52.052921295166016,-0.005020340979634295,-0.009106977821986535
ABT,2018-01-24,57.64411163330078,61.0,-0.05501456338851174,0.09603563165464656,59.0450553894043,0.0071288853500530444,-0.016766950028837012
ABT,2018-04-18,55.856971740722656,59.0,-0.05327166541148043,0.06557872012904839,56.1948127746582,-0.014616832973992954,-0.020540918339410824
ABT,2018-07-18,61.03825759887695,64.30999755859375,-0.05087451537742427,0.059663280859541326,60.12385559082031,0.007413123320671269,0.022734505721298273
ABT,2018-10-17,66.47632598876953,70.4000015258789,-0.0557340263077557,0.04668843826912891,64.49801635742188,-0.046846245087186725,-0.017610721888305904
ABT,2019-01-23,66.48027038574219,70.5,-0.05701744133699027,0.05294397260773894,67.38367462158203,0.025318171312261998,0.0115718628147081
ABT,2019-04-17,69.58819580078125,76.18000030517578,-0.08652933155667986,0.05822544387365334,70.58123016357422,0.07176202250088366,0.056682992075750414
ABT,2019-07-17,82.19309997558594,85.88999938964844,-0.04304225684402618,0.04923646740889023,84.10990142822266,0.03299906601688224,0.009457793506852448
ABT,2019-10-16,78.6928482055664,81.36000061035156,-0.0327821089574305,0.035926370718146396,79.27020263671875,-0.006236118354200702,-0.013474071096882187
ABT,2020-01-22,88.76776885986328,90.77999877929688,-0.022166005138705702,0.03427177158787461,87.6758041381836,-0.029610220706217612,-0.017524430154501763
ABT,2020-04-16,93.1590576171875,92.5999984741211,0.006037355856141291,0.04606035570569189,93.16876220703124,-0.02145833961205987,-0.02156026589329533
ABT,2020-07-16,93.91038513183594,97.8499984741211,-0.040261761918443884,0.04216378847970228,96.68677520751952,0.045850596416189535,0.01581867932819635
ABT,2020-10-21,103.5382080078125,108.01000213623048,-0.04140166688245972,0.027833108343109248,107.008056640625,0.0046257597104403915,-0.027950285759916173
ABT,2021-01-27,112.15948486328124,115.1999969482422,-0.026393334770026367,0.0512709095074557,118.1457748413086,0.051885630932602664,-0.0014120212173849478
ABT,2021-04-20,118.19544219970705,120.5,-0.01912496099828176,0.018905619911241164,120.75633239746094,0.014166563334517376,-0.007340956473095846
ACN,2016-09-29,110.67129516601562,120.55999755859376,-0.08202308056428165,0.1003756538370435,111.15348815917967,-0.02564934232314159,-0.029876155784395637
ACN,2016-12-21,108.38439178466795,118.5500030517578,-0.08574956562971692,0.08927120976190707,108.28327178955078,-0.0075489088922625945,-0.0066221115409423326
ACN,2017-03-23,111.01356506347656,122.70999908447266,-0.09531769300189108,0.08797513808547588,109.37723541259766,-0.001987386234542914,0.01294330410239244
ACN,2017-06-22,113.3913345336914,122.97000122070312,-0.07789433676446178,0.07715461584374936,114.00437927246094,0.0074542996975797155,0.0020368362464231893
ACN,2017-09-28,126.6178741455078,132.7899932861328,-0.0464803031304134,0.08128496538153832,125.45682525634766,-0.00073348743418456,0.008514293800665136
ACN,2017-12-21,144.61248779296875,156.3000030517578,-0.07477616782207486,0.07722369732215549,144.32177734375,-0.0071983399533454805,-0.005198518291713328
ACN,2018-03-22,140.88931274414062,156.75,-0.10118460769288273,0.07410561442566392,138.18841552734375,0.021766922024380825,0.04173739078892565
ACN,2018-06-28,155.6334228515625,160.49000549316406,-0.030260966261904887,0.054979061907574345,154.77249145507812,6.088478833270978e-05,0.005623784280456701
ACN,2018-09-27,160.88430786132812,168.92999267578125,-0.047627331813686835,0.056597798460770087,161.0261993408203,0.010643687793504263,0.009753138748147093
ACN,2018-12-20,137.0062255859375,146.0,-0.06160119461686642,0.02929632335580097,130.9912872314453,-0.02564484944603089,0.019096188601858317
ACN,2019-03-28,167.19528198242188,170.9199981689453,-0.02179216139963769,0.048474579983590865,168.05458068847656,0.011649483312966412,0.0064767049904096066
ACN,2019-06-27,176.16587829589844,178.8000030517578,-0.014732241112416888,0.04577570588383544,177.8697509765625,0.04584699087682014,0.035828479544083525
ACN,2019-09-26,184.9452667236328,188.05999755859372,-0.016562431539915656,0.04657989354133655,184.2329559326172,-0.03284407428592691,-0.029104702038472933
ACN,2019-12-19,201.382568359375,202.05999755859372,-0.0033526141116688724,0.04830324853945457,204.08958435058597,0.01881895842097401,0.0053054848090289585
ACN,2020-03-19,153.8288116455078,151.36000061035156,0.016310855081929754,0.024060428564697596,145.52110290527344,0.08100939112666242,0.14272354108595994
ACN,2020-06-25,211.86697387695312,213.0,-0.0053193714697036265,0.023189196562542626,207.138671875,-0.00736230703337463,0.015296382183772434
ACN,2020-09-24,209.8055725097656,218.8699951171875,-0.04141464252589133,0.015368639788541338,210.0111083984375,0.050181973317756055,0.04915417013725209
ACN,2020-12-17,259.7918395996094,263.7799987792969,-0.015119263015177964,0.015774841331214342,261.54034423828125,-0.027110868393332956,-0.03361503188857516
ACN,2021-03-18,263.06494140625,267.2200012207031,-0.015549209623052729,0.012487656772905038,259.9994812011719,0.006444347822858914,0.01831058341157391
ACN,2021-06-24,288.2707214355469,297.2300109863281,-0.03014261420322506,0.014081433995461598,291.3357849121094,0.028947745910859083,0.018122470340149067
ADBE,2016-09-20,100.62000274658205,100.16000366210938,0.004592642448621342,0.058835201822198264,107.77999877929688,0.09024044875578771,0.017814048902310187
ADBE,2017-03-16,122.3499984741211,123.25,-0.0073022436176787275,0.049856955865931925,127.01000213623048,0.03694323113062402,-0.0011022705873059875
ADBE,2017-06-20,140.91000366210938,141.2100067138672,-0.0021245169428092403,0.029593343698610823,144.24000549316406,0.011567593369254456,-0.011785996549423442
ADBE,2017-09-19,156.60000610351562,156.3000030517578,0.001919405284070752,-0.029438061498568927,149.9600067138672,-0.07151987082061687,-0.030408192939625524
ADBE,2018-03-15,218.8699951171875,220.0,-0.005136385830965873,0.037967733101763934,225.5500030517578,0.007538763613486445,-0.022301036183726634
ADBE,2018-06-14,258.1000061035156,257.1499938964844,0.003694389381994956,-0.02642389447090313,251.82000732421875,-0.0359163272113331,-0.011873581948214402
ADBE,2018-09-13,268.5199890136719,267.1300048828125,0.005203399488833638,0.001787617331921181,274.69000244140625,-0.008118548953427278,-0.030397925040234232
ADBE,2019-03-14,267.69000244140625,265.260009765625,0.00916079539440684,-0.03608653133851654,257.0899963378906,-0.013112218363079488,0.027577877159297628
ADBE,2019-06-18,276.7799987792969,280.3699951171875,-0.012804495489576517,0.03692463785597639,291.2099914550781,0.04042923076363299,-0.011125958344306325
ADBE,2019-09-17,284.69000244140625,284.0400085449219,0.0022883885260185366,-0.03280760215600808,279.7200012207031,-0.04292388603712277,-0.025918775805665914
ADBE,2020-03-12,285.0,290.4100036621094,-0.01862884747043314,0.09782457853618422,335.5,0.07898249040570175,-0.08342769071348734
ADBE,2020-06-11,387.6700134277344,400.0,-0.030824966430664014,0.05579480902839156,406.5400085449219,0.08458218817962854,0.03424013041171105
ADBE,2020-09-15,497.6700134277344,493.739990234375,0.007959702011363978,0.015733289852720052,476.0,-0.021881998823742303,0.02264705625902705
